@relation 'AT: deneme-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R72-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute '0.292curb-weight+0.264length+0.261width+0.26 engine-size-0.254highway-mpg...' numeric
@attribute 0.275height+0.273fuel-system=idi-0.273fuel=gas+0.263compress-ratio-0.256symbol... numeric
@attribute 0.329engine-type=ohcf+0.313brand=subaru-0.312stroke-0.231no-of-cylinder=two-0.231engine-type=rotor... numeric
@attribute -0.324no-of-cylinder=two-0.324engine-type=rotor-0.305fuel-system=4bbl+0.279engine-type=ohc-0.233engine-type=ohcf... numeric
@attribute 0.266brand=porsche+0.251engine-location=rear-0.245engine-type=rotor-0.245no-of-cylinder=two+0.236compress-ratio... numeric
@attribute -0.38fuel-system=spdi-0.365aspiration=turbo-0.317brand=mitsubishi+0.241no-of-cylinder=six-0.185no-of-cylinder=four... numeric
@attribute -0.352engine-type=l-0.341brand=peugot+0.311no-of-cylinder=five+0.286brand=mercedes-benz-0.222no-of-cylinder=four... numeric
@attribute -0.346brand=honda-0.344fuel-system=1bbl+0.302fuel-system=2bbl-0.288engine-location=rear-0.283peak-rpm... numeric
@attribute -0.389fuel-system=1bbl-0.383brand=honda-0.313no-of-cylinder=eight+0.218brand=audi+0.215body-style=sedan... numeric
@attribute 0.367brand=audi+0.303no-of-cylinder=five+0.288no-of-cylinder=three+0.267engine-type=l-0.252brand=volvo... numeric
@attribute 0.366engine-type=dohc+0.352brand=alfa-romero+0.275body-style=convertible-0.256brand=porsche+0.232brand=toyota... numeric
@attribute -0.368brand=jaguar-0.318no-of-cylinder=twelve+0.237no-of-cylinder=eight+0.224brand=toyota-0.222body-style=sedan... numeric
@attribute 0.306brand=volkswagen+0.275no-of-cylinder=eight-0.269brand=toyota+0.267brand=saab+0.223body-style=sedan... numeric
@attribute 0.513brand=isuzu+0.462fuel-system=spfi-0.278body-style=wagon-0.249brand=nissan+0.247body-style=sedan... numeric
@attribute -0.374brand=chevrolet-0.337no-of-cylinder=three+0.337brand=nissan-0.274brand=jaguar-0.245no-of-cylinder=twelve... numeric
@attribute '0.306fuel-system=spdi-0.268brand=dodge-0.258fuel-system=mfi-0.254brand=jaguar+0.25 brand=alfa-romero...' numeric
@attribute -0.552brand=dodge-0.516fuel-system=mfi-0.264brand=volvo+0.243brand=toyota-0.211aspiration=turbo... numeric
@attribute -0.359brand=bmw+0.299body-style=wagon+0.287body-style=convertible-0.278brand=saab-0.249body-style=hatchback... numeric
@attribute -0.372fuel-system=spfi-0.316brand=saab-0.27brand=isuzu-0.26brand=nissan+0.213brand=dodge... numeric
@attribute 0.556engine-type=dohcv-0.403body-style=hardtop+0.225engine-type=dohc-0.201brand=mercedes-benz-0.183no-of-cylinder=twelve... numeric
@attribute -0.447brand=renault+0.417brand=saab-0.352brand=volkswagen+0.274engine-type=dohc-0.237brand=bmw... numeric
@attribute 0.361brand=mercury+0.309no-of-cylinder=twelve+0.294brand=volvo-0.279brand=renault-0.251stroke... numeric
@attribute -0.68brand=plymouth-0.303brand=bmw+0.268brand=toyota+0.247brand=mitsubishi-0.217brand=saab... numeric
@attribute -0.419brand=volkswagen+0.386brand=mazda-0.288brand=plymouth+0.275brand=renault-0.262brand=toyota... numeric
@attribute 0.487brand=renault+0.345brand=plymouth-0.255body-style=wagon-0.242brand=bmw-0.218brand=mitsubishi... numeric
@attribute -0.724brand=mercury+0.294brand=volvo-0.22brand=volkswagen+0.213brand=renault+0.213brand=saab... numeric
@attribute '0.32 brand=mazda+0.289fuel-system=mfi-0.289brand=dodge-0.264brand=mercury-0.254body-style=wagon...' numeric
@attribute -0.402brand=nissan-0.296fuel-system=mfi+0.269brand=dodge-0.267engine-to-whell=4wd+0.259body-style=hatchback... numeric
@attribute -0.346brand=toyota+0.299engine-type=dohc+0.262brand=volkswagen+0.237normalized-loses+0.216brand=volvo... numeric
@attribute -0.616engine-to-whell=4wd-0.324brand=mazda+0.235engine-to-whell=fwd+0.195brand=subaru+0.175no-of-cylinder=five... numeric
@attribute -0.488body-style=hardtop-0.469brand=alfa-romero+0.377body-style=convertible-0.219brand=mazda+0.205fuel-system=mfi... numeric
@attribute -0.472fuel-system=mfi+0.343brand=dodge+0.297body-style=convertible+0.264fuel-system=spfi+0.261brand=nissan... numeric
@attribute 0.438brand=mazda+0.278body-style=wagon-0.24fuel-system=2bbl+0.223fuel-system=spfi+0.216normalized-loses... numeric
@attribute 0.367brand=isuzu-0.357fuel-system=spfi+0.316aspiration=turbo-0.273brand=mitsubishi+0.219brand=mazda... numeric
@attribute '-0.384brand=chevrolet+0.355brand=isuzu+0.348no-of-cylinder=three-0.331fuel-system=spfi+0.23 brand=audi...' numeric
@attribute '-0.57brand=chevrolet+0.514no-of-cylinder=three-0.248brand=isuzu+0.24 fuel-system=spfi-0.185brand=audi...' numeric
@attribute price numeric

@data
-1.887119,4.317715,-1.64036,-0.884134,2.20619,1.442645,0.835099,-0.051221,1.202634,-1.311682,1.296267,-0.574969,-0.18903,-0.258169,-0.532607,-0.068483,0.440731,-0.513637,0.425544,0.691028,0.029031,-0.123522,0.82671,-0.390917,0.381437,0.242777,-0.308635,0.41827,-1.841607,0.48536,0.367886,-0.034204,1.029413,-0.841195,0.416787,-0.129079,7898
-2.758311,3.844117,-2.080153,-1.17116,2.902855,1.086041,0.689476,0.152898,0.396178,-1.239773,1.672275,0.037545,-0.995317,-0.8339,-0.602624,-0.4988,0.509262,-0.965007,-0.104713,1.179607,-0.341629,0.23857,0.511227,-0.332081,0.017929,0.68069,0.127522,1.134148,-1.33598,0.731934,0.44547,0.028516,0.659417,-0.905054,0.637373,-0.430386,7788
-3.446874,1.652058,1.105419,0.161328,0.01062,1.403545,0.153098,1.010543,0.412901,-1.023052,-0.009826,0.562453,-0.20143,-0.045697,-0.753459,-0.116438,0.799121,0.020943,1.164499,0.029255,0.521545,-0.039814,0.84482,-0.232491,0.208589,-0.360848,-0.159423,0.402052,-1.292201,0.478603,0.475033,-0.199657,-0.160064,-0.097756,-0.084585,0.31173,7738
-2.893982,0.455886,0.75572,0.018945,-0.074371,0.21215,0.063509,1.129252,-0.30418,-0.932425,0.588546,1.115946,-0.946695,-0.689195,-0.45775,-0.555685,0.785052,-0.219352,0.621731,0.27698,0.340949,0.146242,0.416254,-0.154611,-0.479895,-0.094802,0.406215,1.076135,-1.063463,0.523047,0.350748,0.116007,-0.70853,0.179363,-0.34217,0.352888,8358
-2.5746,1.184934,1.1473,0.255465,-0.452991,0.89089,0.18362,0.96544,0.476363,-1.020435,0.120678,0.515817,-0.159579,-0.080529,-0.539293,-0.126969,0.747872,0.155227,1.166083,-0.108641,0.627829,-0.148159,0.780205,-0.21325,0.022741,-0.456489,-0.083101,0.380546,-1.470111,0.366841,0.345565,-0.041786,-0.268593,0.094131,-0.372872,0.520302,9258
-1.780111,-0.164461,0.21931,-0.423892,0.343132,1.065713,-1.016996,0.875848,0.818826,-0.908974,0.04594,1.118212,-0.791329,0.690007,0.341949,-0.226197,0.810187,-0.49268,1.647544,-0.48176,0.16327,0.781845,0.695661,-0.609953,0.424505,0.269265,-0.475794,-0.314242,-0.257799,-0.310172,1.016859,-0.435,0.113936,0.151852,-0.298734,0.532521,8058
-2.069811,-0.889828,-0.175712,-0.657233,0.722652,0.382065,-1.13822,1.042933,0.033812,-0.820622,0.517768,1.71598,-1.582025,0.080998,0.423343,-0.657178,0.847154,-0.864907,1.099712,-0.093669,-0.122285,1.07298,0.327973,-0.550983,-0.084875,0.63145,0.014128,0.378725,0.148989,-0.157568,1.026294,-0.275361,-0.331236,0.230971,-0.266111,0.362812,8238
0.048526,-2.219542,0.391941,-0.183039,-0.315741,1.47369,-2.411363,-0.946558,1.230076,0.229882,1.776257,0.395725,-0.268083,0.395153,-0.731343,-0.029576,0.723593,-0.353728,1.170791,0.987118,1.376648,-0.056842,1.295639,-1.546078,2.003349,-0.360411,-1.245808,-0.142298,1.0423,-0.400378,0.996708,-0.88235,2.161215,1.118796,-1.457189,0.454671,9298
-0.241174,-2.944908,-0.003081,-0.416381,0.06378,0.790042,-2.532587,-0.779472,0.445062,0.318233,2.248085,0.993493,-1.058778,-0.213856,-0.649949,-0.460558,0.76056,-0.725956,0.622959,1.375209,1.091093,0.234293,0.92795,-1.487108,1.493968,0.001774,-0.755886,0.550668,1.449089,-0.247774,1.006143,-0.722711,1.716043,1.197914,-1.424565,0.284961,9538
1.048154,-1.274471,-0.166338,0.118451,1.573913,0.149413,-0.426721,-0.567957,0.445176,-1.878449,0.418609,2.156131,-1.52941,-0.598837,0.081794,-1.082237,1.375769,-0.311372,0.56886,-2.912947,0.159541,0.343562,1.408273,-1.483156,1.223371,0.26929,-0.049814,-1.663002,0.066618,0.682277,-1.9879,0.081826,0.474981,-0.388147,0.745821,-0.454278,8449
1.045914,-1.274749,-0.166079,0.118211,1.573845,0.149783,-0.426637,-0.568204,0.445513,-1.878475,0.418311,2.15631,-1.52914,-0.598811,0.081805,-1.082066,1.375785,-0.31155,0.569123,-2.913133,0.159441,0.343808,1.408555,-1.483181,1.22388,0.269252,-0.04986,-1.662804,0.066607,0.682549,-1.988221,0.081687,0.475376,-0.387685,0.745676,-0.454104,9639
0.57734,-1.345915,-0.547609,0.161074,0.622826,-0.295138,-1.135669,0.151113,-0.005776,-1.215501,1.072645,1.630283,-1.311059,-0.222611,-0.230856,-0.783264,0.75392,-1.089861,0.352825,-0.524254,-0.844168,0.403006,0.75476,-0.579281,0.283811,0.345133,0.813017,0.034818,-0.391893,0.259584,0.586343,0.68391,0.008034,0.080054,0.267663,-0.255329,9989
1.126,-1.264817,-0.175367,0.126786,1.576277,0.136543,-0.429641,-0.55937,0.433451,-1.877555,0.428996,2.149938,-1.538799,-0.599737,0.081402,-1.088178,1.37521,-0.305205,0.559735,-2.906468,0.163016,0.334996,1.398472,-1.482289,1.205683,0.270596,-0.048223,-1.669879,0.066986,0.672832,-1.976749,0.086667,0.461251,-0.404181,0.750861,-0.460299,11199
0.668628,-1.334593,-0.558196,0.170848,0.625598,-0.310229,-1.139093,0.161182,-0.019524,-1.214452,1.084824,1.62302,-1.32207,-0.223667,-0.231316,-0.790231,0.753265,-1.082629,0.342124,-0.516657,-0.840093,0.392961,0.743267,-0.578265,0.263068,0.346664,0.814884,0.026753,-0.391461,0.248508,0.599419,0.689587,-0.008067,0.061251,0.273574,-0.26239,11549
1.242991,-1.404003,0.022438,0.078454,1.399487,0.35769,-1.317992,-0.446047,0.655352,-1.04028,2.574432,2.422898,0.110308,0.238981,-0.206213,0.69674,0.011407,1.13154,1.243184,-1.409043,-1.240657,0.129126,0.420607,0.175653,-0.656419,-0.080532,0.528479,-1.017676,-1.013547,0.149167,2.79346,2.33295,0.493458,0.102538,1.33182,-0.806731,17669
-0.443139,2.10993,0.937242,1.051005,-0.837534,0.744822,0.17431,0.380986,0.251448,-1.372032,0.650743,0.707804,-0.224775,-0.562954,-1.067655,-0.173012,0.810411,-0.187546,0.599491,-0.404196,-0.121671,-0.813337,1.154688,-0.228365,0.182698,-0.81557,0.811182,0.448233,-2.033922,0.644009,-0.332669,0.776031,-0.248818,-0.003917,0.269057,0.005484,8948
-0.414313,5.311307,-1.764402,-0.69149,1.7664,0.282934,0.988326,-0.218804,0.887999,-1.472402,1.370975,-0.754788,-0.39055,-0.460742,-0.881751,0.220089,-0.037378,-0.63265,0.037834,0.944034,0.561067,0.030742,0.763831,-0.302041,0.241238,-0.065236,-0.269367,0.488824,-2.208604,0.301437,0.006222,0.337392,0.542658,0.065684,-0.036019,-0.164189,10698
-0.588359,1.196144,0.496048,0.845537,-0.483982,-0.048664,0.053506,0.588162,-0.512968,-1.302353,1.157272,1.238187,-1.023926,-1.125335,-0.962791,-0.606974,0.815861,-0.514885,0.106027,-0.027812,-0.408115,-0.538769,0.810906,-0.165188,-0.283038,-0.44438,1.301506,1.165953,-1.672445,0.826984,-0.344545,0.974025,-0.694523,0.074215,0.257101,-0.165833,9988
-0.245324,2.036581,0.941097,1.072411,-0.919141,0.648619,0.177718,0.37562,0.256917,-1.371258,0.677629,0.698605,-0.220698,-0.572284,-1.030929,-0.179033,0.802629,-0.161128,0.59232,-0.424005,-0.101409,-0.837485,1.136051,-0.22318,0.136816,-0.831831,0.825926,0.439219,-2.065487,0.617525,-0.350355,0.806272,-0.276849,0.020341,0.221544,0.041421,10898
-0.563717,1.1992,0.49319,0.848175,-0.483234,-0.052738,0.052581,0.59088,-0.51668,-1.30207,1.160559,1.236227,-1.026898,-1.12562,-0.962915,-0.608855,0.815684,-0.512933,0.103139,-0.025761,-0.407015,-0.54148,0.807803,-0.164914,-0.288637,-0.443967,1.30201,1.163776,-1.672329,0.823994,-0.341015,0.975557,-0.698869,0.06914,0.258697,-0.167739,11248
3.417626,-3.492279,-0.848194,0.332287,0.879223,1.214429,-2.201337,0.429138,1.191039,0.642394,2.04759,0.367564,-1.970048,-1.11399,0.21376,-0.671061,1.096057,-1.562464,0.31879,1.637431,0.826201,-0.972133,0.473208,-0.803551,0.692411,-0.414919,0.415764,0.992293,1.38749,-0.208964,0.872728,-0.659579,0.591239,0.41544,-0.218013,0.031121,16558
3.477424,-3.512402,-0.848499,0.339744,0.858392,1.188279,-2.201531,0.42736,1.193962,0.641048,2.052924,0.365225,-1.967015,-1.118003,0.221435,-0.674709,1.095231,-1.554657,0.315559,1.63482,0.82994,-0.979636,0.466579,-0.799626,0.67784,-0.417834,0.41979,0.988763,1.377135,-0.216265,0.866655,-0.650771,0.581652,0.417696,-0.229488,0.04272,15998
4.017503,-0.570895,1.019931,0.702271,-0.775676,2.341801,-1.212488,0.128024,1.063675,-0.602186,1.72003,-0.493119,-1.718236,-0.98373,-0.775675,0.477019,0.698092,-0.371688,0.735098,1.789702,1.616556,-1.77747,0.894442,-0.614229,0.787275,-1.422602,0.051815,0.862627,-0.209817,-0.100478,0.08232,-0.428991,0.417763,0.680654,-0.806544,0.413971,15690
4.056938,-0.742805,1.268913,0.248649,-0.883379,1.670687,-1.422008,-0.019514,0.429643,-0.245859,2.075382,0.204755,-2.508282,-2.262689,-0.144073,-0.019449,0.673776,0.581506,0.006406,2.25915,0.992486,-1.807624,0.181636,-1.116031,-0.272808,-1.067927,-0.788962,0.730642,0.755986,0.365113,0.21287,-0.916487,1.469746,0.697186,-0.312721,-0.075544,15750
-2.523262,4.088186,-2.878427,-0.711247,2.821631,1.592065,0.89193,-1.015288,2.113746,0.221278,0.957984,-0.732909,2.072728,0.188794,-0.391302,-0.074652,0.034174,-0.689488,-1.100322,0.157814,-1.778661,0.207675,-0.030685,-1.68597,-0.452326,-0.132012,0.334423,0.043394,1.092956,-0.235874,0.029678,-0.830833,-0.07358,-0.578086,0.134441,-0.032337,7775
-1.389454,0.280622,-0.280641,1.082331,-0.257061,0.577155,-0.032697,-1.017706,1.55131,0.45453,0.197473,0.319676,2.335648,0.178372,-0.61275,-0.105998,0.164011,-0.223469,-0.863354,-0.990158,-1.820999,-0.198915,0.33072,-1.865299,-0.398245,-0.991765,0.979546,-0.123957,1.007201,-0.272464,-0.411345,-0.128705,-0.716232,0.522203,-0.380742,0.264117,7975
-2.456188,4.73997,-2.431175,-0.68746,2.378059,1.687984,1.147677,-1.058247,2.084391,-0.017235,0.919301,-0.919771,2.185809,0.032486,-0.665418,0.127718,-0.058677,-0.303932,-1.07868,0.384843,-1.573538,-0.174339,0.007096,-1.674448,-0.516598,-0.462648,0.343238,0.236121,0.588271,-0.17441,-0.167737,-0.737618,-0.060511,-0.814051,0.096073,0.001115,7995
-1.32238,0.932405,0.166611,1.106119,-0.700633,0.673074,0.223051,-1.060665,1.521956,0.216017,0.158791,0.132814,2.44873,0.022064,-0.886866,0.096371,0.071161,0.162087,-0.841711,-0.763128,-1.615875,-0.58093,0.3685,-1.853777,-0.462518,-1.322401,0.988361,0.068769,0.502516,-0.211,-0.60876,-0.03549,-0.703163,0.286239,-0.41911,0.297569,8195
-1.287097,0.936781,0.162519,1.109896,-0.699562,0.667242,0.221727,-1.056773,1.516642,0.216423,0.163498,0.130007,2.444474,0.021656,-0.887044,0.093678,0.070907,0.164883,-0.845847,-0.760192,-1.6143,-0.584813,0.364058,-1.853385,-0.470535,-1.321809,0.989082,0.065652,0.502683,-0.215281,-0.603706,-0.033296,-0.709386,0.278972,-0.416826,0.29484,8495
-1.938359,5.027864,-2.776125,-0.68721,2.651094,0.612862,1.063873,-1.005628,2.182291,-0.031694,1.060303,-1.221543,1.980001,-0.004488,-0.708059,0.399695,-0.591504,-0.525925,-1.292295,0.519271,-1.284602,0.032395,0.02308,-1.713098,-0.445535,-0.661285,0.244411,0.084364,0.119754,-0.535201,-0.455173,-0.352034,-0.255302,0.053671,0.003081,-0.096913,9495
-1.093804,0.762677,0.105367,1.16699,-0.769192,0.620239,0.24944,-1.238482,1.518592,0.242838,0.124447,0.040494,2.490164,0.02297,-0.930719,0.099472,0.01167,0.21833,-0.90008,-0.659251,-1.541494,-0.526095,0.351547,-1.914383,-0.451517,-1.311053,0.879457,0.061242,0.531526,-0.245382,-0.578515,-0.080024,-0.606609,0.348864,-0.567747,0.308613,9995
-1.572231,-1.432603,-0.154862,0.738571,1.009663,0.401325,-0.373632,-1.652084,1.630457,0.84306,2.191912,1.593391,3.059286,0.12371,-0.386157,1.015292,-0.688437,1.736808,-0.485348,-1.560781,-2.508157,-0.133514,-0.319253,-1.24509,-1.752517,-1.093868,1.031028,-0.609434,0.68672,-0.37009,1.781067,1.741954,-0.505291,0.823927,0.622308,-0.406175,11595
-1.824004,-2.334132,-1.631133,0.916962,0.530695,-0.330029,-1.171973,-0.6778,1.67827,1.389166,0.121308,0.631331,1.855866,0.088457,0.490859,-0.932338,0.230506,-0.879517,-0.701298,-0.665877,-2.387995,0.419332,0.06156,-2.230316,-0.082817,-0.175292,0.888967,0.434699,2.280274,-0.541135,0.219202,-0.36153,-0.033235,0.365051,-0.155828,0.067374,9980
1.273537,0.772208,-0.49872,1.995669,-1.630732,0.271044,2.073065,-1.253118,2.252471,1.936004,-0.160759,0.285948,1.060924,0.402937,-0.722021,0.051899,0.08438,0.638623,-0.362689,-0.351412,-1.130261,-0.376253,0.182458,-1.383429,-0.470687,-1.216415,0.819838,0.671957,0.914535,0.613398,-0.500093,-0.098532,-1.269477,1.429443,-1.35939,1.289851,13295
-0.902976,5.309149,-2.794778,-0.480381,2.115408,0.479177,0.956743,-0.852293,2.034242,-0.082803,0.866334,-1.302463,1.86165,0.047111,-0.57402,0.325328,-0.576649,-0.519081,-1.023172,0.656256,-1.234951,0.086618,0.04129,-1.610675,-0.306003,-0.585553,0.22387,0.367161,0.32446,-0.487242,-0.437999,-0.41507,-0.188778,0.088994,-0.248912,-0.016768,13845
-0.290714,1.179035,0.543284,0.929994,-1.379587,-0.03946,0.130139,-1.20145,0.525796,0.363022,0.400568,0.695269,1.504263,-1.255819,-0.426446,-0.369788,-0.002587,1.272864,-1.470523,-0.090899,-2.079556,-0.596144,-0.324067,-2.244909,-1.444079,-0.95121,0.132958,0.236248,1.558755,0.424364,-0.510543,-0.56283,0.293658,0.359978,-0.28989,-0.181577,12290
2.686377,1.579597,1.458852,0.534065,-2.304054,0.31115,-0.622994,-1.062355,-0.316039,-2.444516,-0.679909,0.589056,0.000847,0.633276,-1.342095,1.399187,-1.272252,0.180914,-0.325773,-0.145476,0.120844,1.513433,1.026547,0.058024,0.964723,1.246745,0.665152,0.083887,0.861351,-0.111676,0.523252,-0.128085,-0.214566,-0.517778,0.199296,0.352484,12940
2.714244,1.677558,1.981513,0.050113,-2.368017,-0.401096,-0.422122,-1.34608,-1.188813,-2.318223,0.005671,1.378679,-0.78681,-0.836708,-1.102608,1.027518,-1.311057,1.281647,-1.462955,0.218901,-0.38305,1.283827,0.231883,-0.351426,-0.500307,1.397419,0.06122,-0.173186,1.437375,0.470192,0.464473,-0.423501,0.384663,-0.481904,0.688689,-0.172184,13415
2.661862,1.604096,1.455065,0.530385,-2.282152,0.331467,-0.624124,-1.056685,-0.324276,-2.442764,-0.680536,0.588587,-0.006441,0.636881,-1.349948,1.400143,-1.271679,0.175902,-0.326677,-0.139928,0.118681,1.517054,1.028734,0.054491,0.971276,1.250253,0.661847,0.0843,0.871873,-0.108656,0.53438,-0.134699,-0.211202,-0.527301,0.213055,0.338157,15985
2.681328,1.701014,1.9787,0.045534,-2.34637,-0.37939,-0.422936,-1.341337,-1.195784,-2.316567,0.003923,1.378879,-0.793086,-0.833006,-1.110419,1.029114,-1.310424,1.275969,-1.462874,0.22375,-0.385588,1.288373,0.235127,-0.355053,-0.491845,1.400786,0.057743,-0.172031,1.447857,0.474231,0.474398,-0.430637,0.389508,-0.489697,0.701905,-0.185862,16515
3.535822,1.441767,1.168934,0.762985,-2.332615,-0.957855,-0.730568,-1.048176,-0.201189,-2.354363,-0.56004,0.274173,-0.201493,0.545635,-1.354663,1.675018,-1.824204,0.043709,-0.533542,0.058368,0.491505,1.701267,0.995483,-0.039974,0.873117,0.934185,0.539659,-0.011503,0.205974,-0.608973,0.056656,0.252672,-0.524701,0.548973,-0.087348,0.364684,18420
3.558088,1.539034,1.692244,0.278433,-2.396748,-1.669175,-0.529485,-1.332519,-1.073119,-2.228135,0.124793,1.064242,-0.988475,-0.924285,-1.115148,1.303776,-1.862969,1.143998,-1.670068,0.422279,-0.012639,1.472277,0.201523,-0.449487,-0.59064,1.084765,-0.064387,-0.268081,0.781971,-0.026426,-0.002924,-0.043092,0.075515,0.586,0.401683,-0.159551,18950
3.013784,1.544008,1.25847,0.554539,-2.267047,0.139063,-0.564075,-1.022012,-0.353107,-2.346893,-0.634184,0.65588,0.132141,0.680259,-1.439012,1.282337,-1.182054,0.11544,-0.36086,-0.225408,0.124985,1.463744,1.026782,0.098274,0.952409,1.239217,0.818161,0.137873,0.989171,0.061738,0.588574,-0.117787,-0.352922,-0.731977,0.259967,0.224635,16845
3.80965,1.475485,0.959784,0.711091,-2.13086,-1.048512,-0.658172,-1.113527,-0.272705,-2.360489,-0.5929,0.285847,-0.028089,0.623887,-1.55892,1.551925,-1.766264,-0.051679,-0.617843,0.000803,0.474517,1.698942,1.031603,0.034388,1.010037,0.992924,0.643965,-0.055371,0.479127,-0.341102,0.263148,0.261538,-0.500226,0.273008,0.016608,0.161932,19045
5.297733,-0.185177,1.748994,0.688855,-1.776305,2.039836,0.023408,0.406195,-0.730519,-0.871226,-0.86268,-0.72149,0.008324,-0.366128,0.144991,2.164122,-1.680112,-0.042397,-1.379738,0.755968,0.607476,1.472964,1.179647,-0.502625,0.566524,1.054676,1.322307,2.09561,-0.046615,-0.525812,0.013482,-1.261063,-0.277512,-0.737044,0.460397,0.123892,21485
3.660008,4.558774,-2.220016,-0.352156,0.864123,1.223858,0.738448,-0.91897,0.997965,-1.874994,-0.030194,-1.571954,-1.469862,-0.251492,-0.369728,2.072492,-2.026549,-0.563777,-1.061636,1.999361,0.725527,1.301224,0.276807,0.014757,0.256161,1.44854,0.245488,1.176791,0.341734,-0.79838,0.300911,-0.829439,-0.690902,-0.90959,0.735473,0.011897,22470
3.538868,1.689934,0.895535,0.584466,-2.194648,-0.972854,-0.661589,-1.146421,-0.246957,-2.297469,-0.537805,0.34338,-0.006258,0.656848,-1.45366,1.573015,-1.74236,-0.002825,-0.58584,-0.075569,0.483891,1.689727,1.032698,-0.010265,1.058183,1.069186,0.636802,0.008883,0.623046,-0.327272,0.354389,0.230008,-0.481669,0.13465,0.011533,0.186675,22625
